acc,disp_impact,disp_tpr,disp_tnr,noise,method,seed,dataset
0.635,0.03373015873015872,0.06623931623931623,0.20000000000000007,0.3,RF,2,German
0.595,0.0357142857142857,0.11538461538461542,0.09999999999999998,0.3,SVM,2,German
0.56,0.05456349206349209,0.02777777777777779,0.17500000000000004,0.3,LR+Adaptive,2,German
0.725,0.051303219719306514,0.050000000000000044,0.01831501831501836,0.3,LR,3,German
0.65,0.15898101191178204,0.1449999999999999,0.23076923076923078,0.3,RF,3,German
0.73,0.058497464323623016,0.06000000000000005,0.01831501831501836,0.3,SVM,3,German
0.625,0.024177379407949062,0.010000000000000009,0.0,0.3,LR+Adaptive,3,German
0.68,0.008272058823529438,0.008631632394008548,0.08000000000000002,0.3,LR,4,German
0.67,0.0625,0.04417364813404412,0.16000000000000003,0.3,RF,4,German
0.68,0.008272058823529438,0.008631632394008548,0.08000000000000002,0.3,SVM,4,German
0.7,0.034007352941176516,0.03478040111703473,0.005714285714285672,0.3,LR+Adaptive,4,German
